2.81716165035e-14,2.91187747781e-14,3.73178395548e-14,3.60636263431e-14,3.20917390094e-14,2.53815785761e-14,1.82426527146e-14,1.15415759133e-14,6.44488715496e-15,1.54303006387e-15,4.4408920985e-16
1.92563216173e-13,1.8349488051e-13,1.26170559878e-13,5.61554942728e-14,3.9719049381e-14,2.90007200232e-14,2.04000875759e-14,1.33001663088e-14,6.79367768281e-15,2.00398626321e-15,5.55111512313e-16
4.96576831876e-12,2.30012861443e-13,1.88749160024e-13,8.0997234136e-14,4.33159590949e-14,3.30413729865e-14,2.43113938614e-14,1.62670858245e-14,9.2120326166e-15,3.24961956076e-15,5.55111512313e-16
3.46905151613e-08,1.36836323436e-13,8.56096307817e-14,6.3628548313e-14,4.98769224687e-14,4.01058768508e-14,3.09441432545e-14,2.16420548131e-14,1.30034169183e-14,4.8910009373e-15,5.55111512313e-16
0.925015470764,0.855076174401,0.710599556765,0.401960804161,6.11406216961e-14,4.90577851712e-14,3.89968665525e-14,2.8583971536e-14,1.83836733219e-14,7.66355926244e-15,4.4408920985e-16
1.75098928827,1.54585743393,0.175072425764,8.94613364596e-14,7.48033504977e-14,6.12605778559e-14,4.8646739852e-14,3.76511532327e-14,2.53479421301e-14,1.17710804522e-14,4.4408920985e-16
2.21111427809,1.73871645407e-12,1.20550227601e-13,1.04986774477e-13,9.07240210709e-14,7.61284868335e-14,6.1954322668e-14,4.76680159732e-14,3.40146702439e-14,1.73394474185e-14,4.4408920985e-16
1.65777041914e-13,1.48287981789e-13,1.33869698483e-13,1.20319951142e-13,1.0668874275e-13,9.2432662985e-14,7.77392179364e-14,6.09785122687e-14,4.4236978445e-14,2.49050164451e-14,4.4408920985e-16
1.71722202261e-13,1.5585458789e-13,1.43597344431e-13,1.32444038389e-13,1.20938990248e-13,1.0828204957e-13,9.3968461514e-14,7.68566367203e-14,5.67739664052e-14,3.41255917219e-14,4.4408920985e-16
1.76925449704e-13,1.61363411657e-13,1.50096788236e-13,1.40879516525e-13,1.31534780515e-13,1.21415010413e-13,1.08870186902e-13,9.34355133308e-14,7.25783931906e-14,4.47268404772e-14,4.4408920985e-16
1.84345499306e-13,1.65620251791e-13,1.54731192468e-13,1.4599258437e-13,1.38423078005e-13,1.3047205472e-13,1.20704153211e-13,1.0750220633e-13,8.88710827024e-14,5.73243720896e-14,4.4408920985e-16
